URL,Size in Bytes,# of outlinks found,Content-Type
https://www.nytimes.com/2020/09/26/us/politics/minneapolis-defund-police.html,485932 Byte,57,text/html
https://www.nytimes.com/2020/09/24/nyregion/henry-van-ameringen-philanthropist-dead.html,288413 Byte,52,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-markets&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=a7fe09c0-0066-11eb-94c3-fd3c4511811b&variant=undefined,828254 Byte,155,text/html
https://www.nytimes.com/2020/08/05/world/middleeast/beirut-explosion-lebanon.html,397410 Byte,53,text/html
https://www.nytimes.com/interactive/2020/nyregion/new-york-city-coronavirus-cases.html,492817 Byte,167,text/html
https://www.nytimes.com/2018/10/05/us/politics/susan-collins-speech-brett-kavanaugh.html,646633 Byte,37,text/html
https://www.nytimes.com/2020/09/26/opinion/sunday/amy-coney-barrett-catholic-supreme-court.html,297373 Byte,60,text/html
https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html,562166 Byte,177,text/html
https://www.nytimes.com/2017/12/17/health/sanofi-dengue-vaccine-philippines.html,386518 Byte,52,text/html
https://www.nytimes.com/2017/11/24/opinion/sunday/girls-parents-boys-gender.html,306002 Byte,51,text/html
https://www.nytimes.com/article/fact-checking-mail-in-voting.html,511337 Byte,103,text/html
https://www.nytimes.com/2019/01/31/opinion/letters/letters-to-editor-new-york-times-women.html,264944 Byte,42,text/html
https://www.nytimes.com/interactive/2020/world/europe/france-coronavirus-cases.html,316594 Byte,185,text/html
https://www.nytimes.com/by/sameer-yasir,401973 Byte,56,text/html
https://www.nytimes.com/2020/09/08/health/coronavirus-astrazeneca-vaccine-safety.html,318488 Byte,56,text/html
https://www.nytimes.com/column/red-century,264861 Byte,60,text/html
https://www.nytimes.com/es/,697138 Byte,132,text/html
https://www.nytimes.com/2020/09/25/opinion/australia-zhenhua-data-leak.html,288175 Byte,68,text/html
https://www.nytimes.com/by/keith-collins,385639 Byte,50,text/html
https://www.nytimes.com/column/richard-a-friedman,278148 Byte,55,text/html
https://www.nytimes.com/by/shane-goldmacher,462443 Byte,51,text/html
https://www.nytimes.com/2020/07/16/business/china-vaccine-coronavirus.html,379688 Byte,54,text/html
https://www.nytimes.com/column/michelle-goldberg,282882 Byte,55,text/html
https://www.nytimes.com/by/aisha-harris,268743 Byte,52,text/html
https://www.nytimes.com/2020/09/25/world/europe/ukraine-military-plane-crash.html,194463 Byte,36,text/html
https://www.nytimes.com/2017/09/06/opinion/comedy-protest-taxes-nazis.html,350456 Byte,48,text/html
https://www.nytimes.com/by/derek-watkins,655186 Byte,51,text/html
https://www.nytimes.com/2019/01/28/movies/mary-poppins-returns-blackface.html,286891 Byte,54,text/html
https://www.nytimes.com/column/sporting,281006 Byte,53,text/html
https://www.nytimes.com/spotlight/read-the-times-in-spanish,586475 Byte,69,text/html
https://www.nytimes.com/column/gail-collins,269642 Byte,53,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=970985e2-0066-11eb-9ce7-83c50ec8c1cb&variant=undefined,1048576 Byte,106,text/html
https://www.nytimes.com/2020/06/12/arts/television/blackface-litte-britain-tv-enfield.html,336022 Byte,60,text/html
https://www.nytimes.com/2020/09/18/us/ruth-bader-ginsburg-dead.html,899117 Byte,62,text/html
https://www.nytimes.com/2020/09/25/us/politics/william-barr-justice-department.html,453811 Byte,71,text/html
https://www.nytimes.com/2020/09/17/travel/fall-activities-coronavirus.html,466002 Byte,79,text/html
https://www.nytimes.com/section/world/africa,395797 Byte,52,text/html
https://www.nytimes.com/section/opinion/health,365859 Byte,66,text/html
https://www.nytimes.com/2020/09/21/dining/spinach-pie-recipe.html,284448 Byte,51,text/html
https://www.nytimes.com/2020/09/25/us/politics/trump-military-election.html,468199 Byte,75,text/html
https://www.nytimes.com/2020/09/25/us/politics/amy-coney-barrett-supreme-court.html,304111 Byte,52,text/html
https://www.nytimes.com/1993/08/04/us/senate-96-3-easily-affirms-judge-ginsburg-as-a-justice.html,209864 Byte,45,text/html
https://www.nytimes.com/column/farhad-manjoo,275865 Byte,53,text/html
https://www.nytimes.com/subscription/education?campaignId=6JQ7F,94237 Byte,52,text/html
https://www.nytimes.com/2020/09/23/world/americas/mexico-coronavirus-covid-iztapalapa.html,566742 Byte,49,text/html
https://www.nytimes.com/by/alexander-burns,492245 Byte,50,text/html
https://www.nytimes.com/es/2020/09/20/espanol/estados-unidos/ruth-bader-ginsburg.html,649842 Byte,57,text/html
https://www.nytimes.com/2018/07/09/us/politics/brett-kavanaugh-supreme-court.html,562098 Byte,48,text/html
https://www.nytimes.com/2020/09/25/us/trump-census-deadline.html,265587 Byte,40,text/html
https://www.nytimes.com/2020/09/23/world/europe/finland-dogs-airport-coronavirus.html,377753 Byte,56,text/html
https://www.nytimes.com/2020/09/25/opinion/letters/covid-summer-autumn.html,248591 Byte,40,text/html
https://www.nytimes.com/2020/09/25/us/fires-oregon-evacuation-alerts.html,325497 Byte,50,text/html
https://www.nytimes.com/2016/02/14/us/antonin-scalia-death.html,1048576 Byte,57,text/html
https://www.nytimes.com/interactive/2020/09/25/world/asia/xinjiang-china-religious-site.html,189773 Byte,52,text/html
https://www.nytimes.com/1986/02/20/obituaries/james-o-eastland-is-dead-at-81-leading-senate-foe-of-integration.html,235075 Byte,37,text/html
https://www.nytimes.com/2020/09/26/business/japan-onshoring.html,379533 Byte,47,text/html
https://www.nytimes.com/column/disability,244175 Byte,53,text/html
https://www.nytimes.com/section/opinion/business-economics,342977 Byte,52,text/html
https://www.nytimes.com/2020/09/24/arts/music/sterling-magee-dead-coronavirus.html,334722 Byte,64,text/html
https://www.nytimes.com/newsletters/politics?action=click&pgtype=Article&state=default&region=MAIN_CONTENT_2&context=storylines_signup,63890 Byte,30,text/html
https://www.nytimes.com/es/2020/09/23/espanol/america-latina/mexico-central-abasto-covid.html,560635 Byte,48,text/html
https://www.nytimes.com/privacy/privacy-policy,124984 Byte,57,text/html
https://www.nytimes.com/by/nicholas-fandos,471909 Byte,52,text/html
https://www.nytimes.com/1994/07/30/us/plaudits-drown-out-critics-as-senate-confirms-breyer.html,206143 Byte,38,text/html
https://www.nytimes.com/2020/09/24/arts/television/lorne-michaels-saturday-night-live-chris-rock.html,394243 Byte,66,text/html
https://www.nytimes.com/column/roger-cohen,274697 Byte,56,text/html
https://www.nytimes.com/2020/09/18/world/africa/rwanda-paul-rusesabagina.html,672870 Byte,58,text/html
https://www.nytimes.com/subscription/home-delivery?campaignId=37WXW,40834 Byte,24,text/html
https://www.nytimes.com/2020/09/20/us/politics/supreme-court-barrett.html,652949 Byte,63,text/html
https://www.nytimes.com/interactive/2020/08/10/t-magazine/creative-women-designers-artists-chefs.html,162999 Byte,63,text/html
https://www.nytimes.com/privacy/california-notice,72678 Byte,23,text/html
https://www.nytimes.com/2019/04/25/us/politics/joe-biden-anita-hill.html,688509 Byte,65,text/html
https://www.nytimes.com/by/jillian-rayfield,345817 Byte,51,text/html
https://www.nytimes.com/column/ross-douthat,273027 Byte,54,text/html
https://www.nytimes.com/2020/09/25/us/politics/voting-2020.html,457967 Byte,78,text/html
https://www.nytimes.com/news-event/2020-election,926112 Byte,112,text/html
https://www.nytimes.com/2020/09/16/t-magazine/ulla-johnson-roosevelt-island.html,516204 Byte,46,text/html
https://www.nytimes.com/2020/09/22/us/politics/ruth-bader-ginsburg-republicans.html,826928 Byte,54,text/html
https://www.nytimes.com/column/on-campus,301791 Byte,67,text/html
https://www.nytimes.com/2020/09/23/nyregion/new-york-city-coronavirus-six-months.html,375701 Byte,45,text/html
https://www.nytimes.com/subscription,38254 Byte,28,text/html
https://www.nytimes.com/newsletters/politics?action=click&pgtype=Article&state=default&region=BELOW_MAIN_CONTENT&context=storyline_guide_recirc,63899 Byte,30,text/html
https://www.nytimes.com/2020/09/25/opinion/joe-biden-stutter.html,305563 Byte,50,text/html
https://www.nytimes.com/issue/t-magazine/2020/08/21/ts-aug-30-womens-fashion-issue,387498 Byte,63,text/html
https://www.nytimes.com/1991/07/02/us/from-poverty-to-the-bench-clarence-thomas.html,235946 Byte,35,text/html
https://www.nytimes.com/column/maureen-dowd,279570 Byte,55,text/html
https://www.nytimes.com/2020/09/25/us/politics/catholic-voters-trump-biden.html,776288 Byte,81,text/html
https://www.nytimes.com/section/opinion/technology,377096 Byte,61,text/html
https://www.nytimes.com/2020/09/17/t-magazine/colorful-fall-essentials.html,379880 Byte,58,text/html
https://www.nytimes.com/2020/09/20/science/hammerhead-sharks-cephalofoil.html,319619 Byte,44,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?action=click&pgtype=Article&state=default&region=BELOW_MAIN_CONTENT&context=storyline_guide_recirc,1048576 Byte,105,text/html
https://www.nytimes.com/2019/05/28/us/politics/supreme-court-abortion-indiana.html,542910 Byte,49,text/html
https://www.nytimes.com/column/charles-m-blow,278313 Byte,56,text/html
https://www.nytimes.com/2018/09/20/us/politics/anita-hill-testimony-clarence-thomas.html,759739 Byte,57,text/html
https://www.nytimes.com/2020/09/21/magazine/ginsburg-successor-obama.html,307143 Byte,55,text/html
https://www.nytimes.com/1986/09/18/us/senate-65-to-33-votes-to-confirm-rehnquist-as-16th-chief-justice.html,248095 Byte,38,text/html
https://www.nytimes.com/section/t-magazine/art,628512 Byte,95,text/html
https://www.nytimes.com/2020/09/25/opinion/trump-supreme-court-missouri-compromise.html,355786 Byte,48,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=963fa632-0066-11eb-aecf-5bd146b407ad&variant=undefined,1048576 Byte,106,text/html
https://www.nytimes.com/2020/09/25/your-money/merit-aid-SAT-optional.html,367988 Byte,64,text/html
https://www.nytimes.com/2020/09/22/us/elections/biden-wont-say-whether-he-would-consider-adding-seats-to-the-supreme-court.html,193990 Byte,41,text/html
https://www.nytimes.com/2020/09/20/business/electric-cars-batteries-tesla-elon-musk.html,381180 Byte,44,text/html
https://www.nytimes.com/section/opinion/letters,244661 Byte,52,text/html
https://www.nytimes.com/section/t-magazine/fashion,651582 Byte,95,text/html
https://www.nytimes.com/2020/09/25/pageoneplus/corrections-sept-26-2020.html,181587 Byte,40,text/html
https://www.nytimes.com/by/peter-baker,435715 Byte,52,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=9699ad12-0066-11eb-9599-fd5087b46724&variant=undefined,1048576 Byte,106,text/html
https://www.nytimes.com/2020/09/23/arts/music/lenny-kravitz-let-love-rule.html,367899 Byte,39,text/html
https://www.nytimes.com/section/opinion/international-world,394444 Byte,61,text/html
https://www.nytimes.com/2020/09/25/t-magazine/bernadette-antwerp-garden.html,326932 Byte,42,text/html
https://www.nytimes.com/news-event/2020-election?action=click&pgtype=Article&state=default&region=TOP_BANNER&context=storyline_menu_recirc,926112 Byte,112,text/html
https://www.nytimes.com/2020/09/25/world/australia/stranded-overseas-coronavirus.html,349063 Byte,55,text/html
https://www.nytimes.com/section/sports/tennis,356545 Byte,56,text/html
https://www.nytimes.com/2020/06/30/us/john-roberts-supreme-court.html,338158 Byte,47,text/html
https://www.nytimes.com/2020/09/20/climate/california-climate-change-fires.html,405970 Byte,49,text/html
https://www.nytimes.com/column/jennifer-senior,278331 Byte,54,text/html
https://www.nytimes.com/section/t-magazine/design,603664 Byte,95,text/html
https://www.nytimes.com/interactive/2020/09/24/climate/fires-worst-year-california-oregon-washington.html,187659 Byte,53,text/html
https://www.nytimes.com/2020/09/25/sports/football/washington-nfl-team-owners-dan-snyder.html,325659 Byte,48,text/html
https://www.nytimes.com/column/paul-krugman,272027 Byte,54,text/html
https://www.nytimes.com/2020/09/21/realestate/shopping-for-blankets.html,362775 Byte,52,text/html
https://www.nytimes.com/2020/06/29/us/supreme-court-abortion-louisiana.html,613261 Byte,63,text/html
https://www.nytimes.com/2020/09/25/todayspaper/quotation-of-the-day-pentagon-leaders-worry-trump-will-drag-military-into-election.html,138416 Byte,35,text/html
https://www.nytimes.com/2020/09/18/t-magazine/dedar-weekend-home.html,311838 Byte,47,text/html
https://www.nytimes.com/section/opinion/editorials,274353 Byte,52,text/html
https://www.nytimes.com/2020/09/22/magazine/turkish-baths-istanbul.html,438756 Byte,43,text/html
https://www.nytimes.com/live/2020/2020-election-misinformation-distortions?action=click&pgtype=Article&state=default&region=TOP_BANNER&context=storyline_menu_recirc,1048576 Byte,167,text/html
https://www.nytimes.com/2019/08/14/us/immigration-public-charge-welfare.html,368980 Byte,54,text/html
https://www.nytimes.com/2020/09/15/t-magazine/fall-mens-fashion-sportswear-work.html,301341 Byte,45,text/html
https://www.nytimes.com/2020/09/25/technology/google-sexual-harassment-lawsuit-settlement.html,293991 Byte,48,text/html
https://www.nytimes.com/column/jamelle-bouie,271208 Byte,56,text/html
https://www.nytimes.com/by/katie-glueck,491734 Byte,50,text/html
https://www.nytimes.com/2020/09/23/realestate/austria-house-hunting.html,602215 Byte,48,text/html
https://www.nytimes.com/section/t-magazine/food,523769 Byte,84,text/html
https://www.nytimes.com/news-event/george-floyd-protests-minneapolis-new-york-los-angeles?name=styln-george-floyd&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=19c97770-0066-11eb-9b6c-733a1a55d6d8&variant=undefined,897067 Byte,118,text/html
https://www.nytimes.com/2008/06/27/washington/27scotus.html,280719 Byte,39,text/html
https://www.nytimes.com/1990/10/03/us/senate-confirms-souter-90-to-9-as-supreme-court-s-105th-justice.html,240209 Byte,38,text/html
https://www.nytimes.com/2020/09/24/travel/trump-cuba-travel-restrictions.html,353294 Byte,60,text/html
https://www.nytimes.com/column/the-stone,239649 Byte,53,text/html
https://www.nytimes.com/2020/09/25/sports/ncaafootball/pac-12-return.html,307523 Byte,57,text/html
https://www.nytimes.com/2017/12/21/upshot/individual-health-insurance-mandate-end-impact.html,237685 Byte,48,text/html
https://www.nytimes.com/2020/09/17/t-magazine/the-t-list-five-things-we-recommend-this-week.html,362803 Byte,49,text/html
https://www.nytimes.com/2020/09/25/opinion/letters/covid-us.html,305773 Byte,48,text/html
https://www.nytimes.com/interactive/2020/05/06/travel/coronavirus-travel-questions.html,191328 Byte,76,text/html
https://www.nytimes.com/1986/06/06/us/senate-panel-hands-reagan-first-defeat-on-nominee-for-judgeship.html,207675 Byte,37,text/html
https://www.nytimes.com/2020/09/21/t-magazine/culture-therapist-pandemic-isolation.html,331546 Byte,48,text/html
https://www.nytimes.com/2015/11/04/us/politics/death-penalty-opponents-split-over-taking-issue-to-supreme-court.html,307905 Byte,53,text/html
https://www.nytimes.com/by/astead-w-herndon,341475 Byte,51,text/html
https://www.nytimes.com/2020/09/24/climate/tongass-logging.html,260639 Byte,49,text/html
https://www.nytimes.com/issue/t-magazine/2020/09/12/ts-sept-20-fall-mens-fashion-issue,437360 Byte,63,text/html
https://www.nytimes.com/live/2020/presidential-polls-trump-biden?action=click&pgtype=Article&state=default&region=TOP_BANNER&context=storyline_menu_recirc,1048576 Byte,156,text/html
https://www.nytimes.com/2020/09/23/travel/coronavirus-hotels-remote-schooling.html,363869 Byte,63,text/html
https://www.nytimes.com/section/opinion/politics,535789 Byte,65,text/html
https://www.nytimes.com/2020/09/18/us/rbg-accomplishments.html,268535 Byte,53,text/html
https://www.nytimes.com/section/t-magazine/entertainment,595347 Byte,84,text/html
https://www.nytimes.com/2020/09/25/us/politics/rbg-retirement-obama.html,357005 Byte,51,text/html
https://www.nytimes.com/1991/10/16/us/thomas-confirmation-senate-confirms-thomas-52-48-ending-week-bitter-battle-time.html,285693 Byte,37,text/html
https://www.nytimes.com/2020/09/23/magazine/caravaggio.html,633324 Byte,37,text/html
